game_pk,official_date,away_id,away_score,home_id,home_score
776248,2025-09-20,136,6,117,4
776245,2025-09-20,141,1,118,2
776250,2025-09-20,135,7,145,3
776244,2025-09-20,158,3,138,2
776241,2025-09-20,108,3,115,0
776246,2025-09-20,143,3,109,4
776233,2025-09-20,137,5,119,7
776238,2025-09-21,144,6,116,2
776234,2025-09-21,133,0,134,11
776240,2025-09-21,147,7,110,1
776239,2025-09-21,112,0,113,1
776237,2025-09-21,120,3,121,2
776229,2025-09-21,141,8,118,5
776225,2025-09-21,114,2,142,6
776235,2025-09-21,135,3,145,2
776231,2025-09-21,158,1,138,5
776226,2025-09-21,146,4,140,2
776232,2025-09-21,108,1,115,3
776227,2025-09-21,137,3,119,1
776230,2025-09-21,143,2,109,9
776228,2025-09-21,136,7,117,3
776236,2025-09-21,111,3,139,7
776221,2025-09-22,120,5,144,11
776222,2025-09-22,158,4,135,5
776220,2025-09-22,138,6,137,5
776223,2025-09-23,139,0,110,6
776218,2025-09-23,116,2,114,5
776224,2025-09-23,134,4,113,2
776215,2025-09-23,146,6,143,5
776216,2025-09-23,145,2,147,3
776217,2025-09-23,111,4,141,1
776219,2025-09-23,120,2,144,3
776209,2025-09-23,121,9,112,7
776210,2025-09-23,142,4,140,1
776207,2025-09-23,118,8,108,4
776213,2025-09-23,119,4,109,5
776212,2025-09-23,115,3,136,4
776214,2025-09-23,158,0,135,7
776211,2025-09-23,138,9,137,8
776208,2025-09-23,117,1,133,5
776200,2025-09-24,120,4,144,3
776198,2025-09-24,158,3,135,1
776203,2025-09-24,139,6,110,2
776204,2025-09-24,116,1,114,5
776202,2025-09-24,134,4,113,3
776201,2025-09-24,146,1,143,11
776199,2025-09-24,145,1,147,8
776206,2025-09-24,111,7,141,1
776205,2025-09-24,121,3,112,10
776192,2025-09-24,142,2,140,4
776197,2025-09-24,118,2,108,3
776193,2025-09-24,119,5,109,4
776194,2025-09-24,115,2,136,9
776196,2025-09-24,138,3,137,4
776195,2025-09-24,117,0,133,6
776190,2025-09-25,134,1,113,2
776191,2025-09-25,139,5,110,6
776183,2025-09-25,142,4,140,0
776182,2025-09-25,117,11,133,5
776185,2025-09-25,119,8,109,0
776188,2025-09-25,146,0,143,1
776189,2025-09-25,116,4,114,2
776184,2025-09-25,145,3,147,5
776186,2025-09-25,111,1,141,6
776187,2025-09-25,121,8,112,5
776178,2025-09-25,118,9,108,4
776179,2025-09-25,115,2,136,6
776167,2025-09-26,138,1,112,12
776176,2025-09-26,142,1,143,3
776165,2025-09-26,145,10,120,9
776174,2025-09-26,110,4,147,8
776177,2025-09-26,139,2,141,4
776181,2025-09-26,116,3,111,4
776175,2025-09-26,140,7,114,3
776173,2025-09-26,121,2,146,6
776180,2025-09-26,134,9,144,3
776171,2025-09-26,113,3,158,1
776169,2025-09-26,117,3,108,4
776170,2025-09-26,109,4,135,7
776168,2025-09-26,119,3,136,2
776172,2025-09-26,118,3,133,4
776166,2025-09-26,115,3,137,6
776162,2025-09-27,110,1,147,6
776164,2025-09-27,138,3,112,7
776159,2025-09-27,139,1,141,5
776146,2025-09-27,115,3,137,4
776160,2025-09-27,145,5,120,6
776157,2025-09-27,116,2,111,1
776161,2025-09-27,121,5,146,0
776163,2025-09-27,142,5,143,0
776158,2025-09-27,140,2,114,3
776156,2025-09-27,134,3,144,1
776153,2025-09-27,113,7,158,4
776152,2025-09-27,109,1,135,5
776155,2025-09-27,117,6,108,1
776150,2025-09-27,119,5,136,3
776154,2025-09-27,118,4,133,2
776151,2025-09-28,116,3,111,4
776138,2025-09-28,118,9,133,2
776137,2025-09-28,115,0,137,4
776141,2025-09-28,142,1,143,2
776143,2025-09-28,145,8,120,0
776140,2025-09-28,110,2,147,3
776135,2025-09-28,117,6,108,2
776145,2025-09-28,139,4,141,13
776136,2025-09-28,109,4,135,12
776139,2025-09-28,119,6,136,1
776147,2025-09-28,140,8,114,9
776148,2025-09-28,121,0,146,4
776144,2025-09-28,113,2,158,4
776149,2025-09-28,134,1,144,4
776142,2025-09-28,138,0,112,2
745444,2024-03-20,119,5,135,2
746175,2024-03-21,135,15,119,11
747060,2024-03-28,108,3,110,11
746737,2024-03-28,120,2,113,8
745445,2024-03-28,137,4,135,6
746165,2024-03-28,138,1,119,7
745116,2024-03-28,141,8,139,2
746335,2024-03-28,142,4,118,1
746821,2024-03-28,116,1,145,0
746089,2024-03-28,134,6,146,5
746418,2024-03-28,147,5,117,4
745039,2024-03-28,112,3,140,4
745687,2024-03-28,114,8,133,0
747224,2024-03-28,115,1,109,16
745283,2024-03-28,111,6,136,4
745848,2024-03-29,158,3,121,1
745604,2024-03-29,144,9,143,3
745117,2024-03-29,141,2,139,8
746091,2024-03-29,134,7,146,2
746412,2024-03-29,147,7,117,1
747223,2024-03-29,115,3,109,7
745682,2024-03-29,114,6,133,4
745276,2024-03-29,111,0,136,1
745435,2024-03-29,137,8,135,3
746167,2024-03-29,138,3,119,6
745850,2024-03-30,158,7,121,6
746818,2024-03-30,116,7,145,6
747063,2024-03-30,108,4,110,13
745599,2024-03-30,144,12,143,4
745684,2024-03-30,114,12,133,3
746736,2024-03-30,120,7,113,6
745119,2024-03-30,141,1,139,5
746333,2024-03-30,142,5,118,1
746087,2024-03-30,134,9,146,3
745037,2024-03-30,112,2,140,11
745436,2024-03-30,137,9,135,6
746410,2024-03-30,147,5,117,3
747221,2024-03-30,115,9,109,4
746168,2024-03-30,138,6,119,5
745278,2024-03-30,111,3,136,4
747062,2024-03-31,108,4,110,1
745602,2024-03-31,144,4,143,5
746739,2024-03-31,120,5,113,6
745115,2024-03-31,141,9,139,2
746090,2024-03-31,134,9,146,7
745845,2024-03-31,158,4,121,1
746332,2024-03-31,142,0,118,11
746815,2024-03-31,116,3,145,2
746413,2024-03-31,147,4,117,3
745035,2024-03-31,112,9,140,5
745683,2024-03-31,114,3,133,4
747222,2024-03-31,115,1,109,5
745279,2024-03-31,111,5,136,1
745438,2024-03-31,137,4,135,13
746166,2024-03-31,138,4,119,5
746817,2024-04-01,144,9,145,0
746899,2024-04-01,115,0,112,5
744875,2024-04-01,134,8,120,4
747058,2024-04-01,118,4,110,6
745600,2024-04-01,113,6,143,3
746085,2024-04-01,108,7,146,4
745109,2024-04-01,140,9,139,3
745842,2024-04-01,116,5,121,0
746409,2024-04-01,141,0,117,10
745675,2024-04-01,111,9,133,0
745277,2024-04-01,114,4,136,5
745437,2024-04-01,138,6,135,2
747218,2024-04-01,147,5,109,2
746170,2024-04-01,137,3,119,8
746009,2024-04-02,142,2,158,3
747057,2024-04-02,118,4,110,1
745598,2024-04-02,113,4,143,9
746086,2024-04-02,108,3,146,1
745111,2024-04-02,140,2,139,5
746898,2024-04-02,115,2,112,12
746814,2024-04-02,144,2,145,3
746411,2024-04-02,141,2,117,1
745680,2024-04-02,111,5,133,4
745273,2024-04-02,114,5,136,2
745439,2024-04-02,138,5,135,2
747220,2024-04-02,147,0,109,7
746169,2024-04-02,137,4,119,5
747059,2024-04-03,118,3,110,4
745114,2024-04-03,140,4,139,1
746083,2024-04-03,108,10,146,2
746008,2024-04-03,142,7,158,3
745678,2024-04-03,111,1,133,0
747219,2024-04-03,147,6,109,5
745603,2024-04-03,113,4,143,1
745275,2024-04-03,114,8,136,0
745440,2024-04-03,138,2,135,3
744869,2024-04-03,134,3,120,5
746900,2024-04-03,115,8,112,9
746407,2024-04-03,141,0,117,8
746163,2024-04-03,137,4,119,5
745844,2024-04-04,116,6,121,3
745843,2024-04-04,116,1,121,2
744870,2024-04-04,134,7,120,4
745928,2024-04-04,114,4,142,2
745200,2024-04-04,146,5,138,8
746327,2024-04-04,145,1,118,10
745764,2024-04-05,141,3,147,0
746497,2024-04-05,133,4,116,5
746897,2024-04-05,119,7,112,9
746576,2024-04-05,139,7,115,10
745524,2024-04-05,110,5,134,2
745361,2024-04-05,135,2,137,3
746733,2024-04-05,121,3,113,2
744874,2024-04-05,143,4,120,0
747143,2024-04-05,109,5,144,6
746328,2024-04-05,145,1,118,2
745033,2024-04-05,117,2,140,10
746007,2024-04-05,136,5,158,6
746249,2024-04-05,111,8,108,6
746498,2024-04-06,133,4,116,0
745926,2024-04-06,114,3,142,1
745197,2024-04-06,146,1,138,3
746896,2024-04-06,119,4,112,1
745522,2024-04-06,110,4,134,5
744873,2024-04-06,143,5,120,2
746731,2024-04-06,121,6,113,9
745031,2024-04-06,117,2,140,7
745766,2024-04-06,141,8,147,9
746329,2024-04-06,145,0,118,3
746006,2024-04-06,136,5,158,3
747140,2024-04-06,109,8,144,9
746575,2024-04-06,139,8,115,6
745359,2024-04-06,135,4,137,0
746248,2024-04-06,111,1,108,2
745523,2024-04-07,110,2,134,3
744871,2024-04-07,143,2,120,3
747141,2024-04-07,109,2,144,5
745765,2024-04-07,141,3,147,8
746734,2024-04-07,121,3,113,1
746493,2024-04-07,133,7,116,1
746330,2024-04-07,145,3,118,5
746003,2024-04-07,136,4,158,12
745198,2024-04-07,146,10,138,3
746895,2024-04-07,119,1,112,8
746574,2024-04-07,139,3,115,2
745362,2024-04-07,135,2,137,3
746251,2024-04-07,111,12,108,2
745032,2024-04-07,117,3,140,1
746654,2024-04-08,145,0,114,4
745761,2024-04-08,146,0,147,7
745520,2024-04-08,116,4,134,7
746735,2024-04-08,158,8,113,10
744956,2024-04-08,136,2,141,5
747142,2024-04-08,121,8,144,7
745925,2024-04-08,119,4,142,2
745194,2024-04-08,143,5,138,3
745034,2024-04-08,117,10,140,5
746569,2024-04-08,109,5,115,7
746252,2024-04-08,139,1,108,7
745432,2024-04-08,112,8,135,9
745363,2024-04-08,120,8,137,1
745517,2024-04-09,116,5,134,3
746981,2024-04-09,110,7,111,1
746653,2024-04-09,145,7,114,5
746732,2024-04-09,158,9,113,5
745762,2024-04-09,146,2,147,3
744957,2024-04-09,136,3,141,5
747138,2024-04-09,121,5,144,6
746326,2024-04-09,117,3,118,4
745924,2024-04-09,119,6,142,3
745195,2024-04-09,143,0,138,3
745030,2024-04-09,133,4,140,3
746571,2024-04-09,109,3,115,2
746250,2024-04-09,139,6,108,4
745357,2024-04-09,120,5,137,3
745433,2024-04-09,112,5,135,1
745923,2024-04-10,119,2,142,3
745196,2024-04-10,143,4,138,3
744950,2024-04-10,136,6,141,1
746573,2024-04-10,109,5,115,3
745355,2024-04-10,120,1,137,7
746247,2024-04-10,139,4,108,2
746655,2024-04-10,145,6,114,7
745429,2024-04-10,112,2,135,10
746728,2024-04-10,158,7,113,2
745763,2024-04-10,146,5,147,2
746980,2024-04-10,110,7,111,5
746323,2024-04-10,117,2,118,11
745024,2024-04-10,133,2,140,6
747137,2024-04-11,121,16,144,4
746322,2024-04-11,117,3,118,13
745029,2024-04-11,133,1,140,0
745601,2024-04-11,134,1,143,5
746977,2024-04-11,110,9,111,4
746491,2024-04-12,142,2,116,8
745596,2024-04-12,134,5,143,2
745112,2024-04-12,137,1,139,2
747055,2024-04-12,158,11,110,1
744954,2024-04-12,115,12,141,4
746978,2024-04-12,108,7,111,0
745838,2024-04-12,118,1,121,6
746084,2024-04-12,144,8,146,1
746812,2024-04-12,113,11,145,1
746408,2024-04-12,140,12,117,8
745679,2024-04-12,120,1,133,2
745274,2024-04-12,112,2,136,4
747217,2024-04-12,138,9,109,6
746162,2024-04-12,135,8,119,7
746656,2024-04-13,147,3,114,2
746658,2024-04-13,147,8,114,2
746489,2024-04-13,142,11,116,5
746490,2024-04-13,142,4,116,1
745839,2024-04-13,118,11,121,7
746811,2024-04-13,113,5,145,0
744953,2024-04-13,115,3,141,5
746405,2024-04-13,140,2,117,9
745594,2024-04-13,134,3,143,4
747054,2024-04-13,158,11,110,5
745676,2024-04-13,120,3,133,1
746979,2024-04-13,108,2,111,7
745110,2024-04-13,137,11,139,2
746082,2024-04-13,144,1,146,5
747215,2024-04-13,138,2,109,4
746161,2024-04-13,135,2,119,5
745272,2024-04-13,112,4,136,1
746975,2024-04-14,108,4,111,5
745595,2024-04-14,134,9,143,2
747056,2024-04-14,158,4,110,6
744952,2024-04-14,115,0,141,5
745841,2024-04-14,118,1,121,2
745113,2024-04-14,137,4,139,9
746492,2024-04-14,142,3,116,4
746079,2024-04-14,144,9,146,7
746648,2024-04-14,147,7,114,8
746404,2024-04-14,140,5,117,8
746810,2024-04-14,113,11,145,4
745681,2024-04-14,120,6,133,7
745271,2024-04-14,112,3,136,2
747216,2024-04-14,138,0,109,5
746164,2024-04-14,135,6,119,3
746974,2024-04-15,114,6,111,0
747053,2024-04-15,142,4,110,7
746488,2024-04-15,140,1,116,0
745597,2024-04-15,115,1,143,2
746080,2024-04-15,137,4,146,3
745106,2024-04-15,108,7,139,3
744951,2024-04-15,147,1,141,3
745840,2024-04-15,134,3,121,6
746813,2024-04-15,118,2,145,0
746002,2024-04-15,135,7,158,3
746406,2024-04-15,144,6,117,1
747213,2024-04-15,112,3,109,2
745677,2024-04-15,138,3,133,1
745268,2024-04-15,113,3,136,9
746158,2024-04-15,120,6,119,4
746486,2024-04-16,140,2,116,4
747051,2024-04-16,142,3,110,11
745593,2024-04-16,115,0,143,5
746081,2024-04-16,137,3,146,6
745108,2024-04-16,108,6,139,7
744944,2024-04-16,147,4,141,5
746976,2024-04-16,114,10,111,7
745837,2024-04-16,134,1,121,3
746004,2024-04-16,135,6,158,3
746400,2024-04-16,144,6,117,2
747214,2024-04-16,112,11,109,12
745270,2024-04-16,113,1,136,3
745674,2024-04-16,138,3,133,2
746157,2024-04-16,120,2,119,6
746076,2024-04-17,137,3,146,1
747049,2024-04-17,142,2,110,4
745836,2024-04-17,134,1,121,9
746487,2024-04-17,140,5,116,4
746005,2024-04-17,135,0,158,1
746401,2024-04-17,144,5,117,4
746807,2024-04-17,118,4,145,2
746809,2024-04-17,118,1,145,2
744948,2024-04-17,147,6,141,4
746159,2024-04-17,120,2,119,0
745671,2024-04-17,138,3,133,6
747212,2024-04-17,112,5,109,3
745267,2024-04-17,113,1,136,5
745591,2024-04-17,115,6,143,7
745105,2024-04-17,108,5,139,4
746973,2024-04-17,114,0,111,2
745104,2024-04-18,108,1,139,2
746485,2024-04-18,140,9,116,7
746970,2024-04-18,114,5,111,4
745356,2024-04-18,109,0,137,5
746892,2024-04-19,146,3,112,8
746729,2024-04-19,108,1,113,7
745518,2024-04-19,111,8,134,1
745592,2024-04-19,145,0,143,7
744872,2024-04-19,117,5,120,3
745758,2024-04-19,139,3,147,5
746650,2024-04-19,133,2,114,10
747136,2024-04-19,140,3,144,8
746325,2024-04-19,110,4,118,9
745922,2024-04-19,116,5,142,4
745189,2024-04-19,158,2,138,1
745430,2024-04-19,141,5,135,1
746160,2024-04-19,121,9,119,4
745352,2024-04-19,109,17,137,1
745760,2024-04-20,139,2,147,0
745921,2024-04-20,116,3,142,4
745190,2024-04-20,158,12,138,5
746893,2024-04-20,146,3,112,2
746891,2024-04-20,146,3,112,5
744865,2024-04-20,117,4,120,5
746156,2024-04-20,121,6,119,4
745515,2024-04-20,111,4,134,2
745354,2024-04-20,109,3,137,7
745590,2024-04-20,145,5,143,9
746651,2024-04-20,133,3,114,6
746726,2024-04-20,108,5,113,7
746324,2024-04-20,110,9,118,7
747135,2024-04-20,140,2,144,5
746570,2024-04-20,136,7,115,0
745431,2024-04-20,141,5,135,2
744866,2024-04-21,117,0,120,6
745514,2024-04-21,111,6,134,1
745588,2024-04-21,145,2,143,8
745759,2024-04-21,139,4,147,5
746727,2024-04-21,108,0,113,3
746652,2024-04-21,133,2,114,6
746316,2024-04-21,110,5,118,0
745920,2024-04-21,116,6,142,1
745192,2024-04-21,158,2,138,0
746894,2024-04-21,146,6,112,3
746568,2024-04-21,136,1,115,2
746572,2024-04-21,136,10,115,2
745353,2024-04-21,109,5,137,3
746154,2024-04-21,121,0,119,10
745434,2024-04-21,141,3,135,6
747133,2024-04-21,140,6,144,4
745757,2024-04-22,133,2,147,0
746723,2024-04-22,143,7,113,0
745519,2024-04-22,158,2,134,4
745107,2024-04-22,116,7,139,1
747134,2024-04-22,146,0,144,3
746319,2024-04-22,141,5,118,3
745916,2024-04-22,145,0,142,7
745191,2024-04-22,109,3,138,5
746565,2024-04-22,135,3,115,1
746242,2024-04-22,110,4,108,2
745351,2024-04-22,121,2,137,5
746647,2024-04-23,111,1,114,4
746722,2024-04-23,143,1,113,8
745516,2024-04-23,158,1,134,2
744863,2024-04-23,119,4,120,1
745102,2024-04-23,116,4,139,2
745754,2024-04-23,133,3,147,4
747130,2024-04-23,146,0,144,5
746888,2024-04-23,117,2,112,7
746321,2024-04-23,141,2,118,3
745917,2024-04-23,145,5,142,6
745193,2024-04-23,109,14,138,1
745026,2024-04-23,136,4,140,0
746566,2024-04-23,135,4,115,7
746246,2024-04-23,110,4,108,7
745348,2024-04-23,121,1,137,5
745188,2024-04-24,109,1,138,5
745346,2024-04-24,121,8,137,2
746244,2024-04-24,110,6,108,5
746649,2024-04-24,111,8,114,0
746725,2024-04-24,143,4,113,7
745513,2024-04-24,158,3,134,2
744864,2024-04-24,119,11,120,2
745099,2024-04-24,116,5,139,7
745753,2024-04-24,133,3,147,7
747132,2024-04-24,146,3,144,4
746889,2024-04-24,117,3,112,4
746317,2024-04-24,141,2,118,3
745919,2024-04-24,145,3,142,6
745028,2024-04-24,136,1,140,5
746567,2024-04-24,135,5,115,2
745512,2024-04-25,158,7,134,5
746646,2024-04-25,111,4,114,6
746724,2024-04-25,143,5,113,0
745918,2024-04-25,145,3,142,6
746320,2024-04-25,141,1,118,2
746887,2024-04-25,117,1,112,3
745027,2024-04-25,136,4,140,3
746564,2024-04-25,135,9,115,10
744867,2024-04-25,119,2,120,1
745755,2024-04-25,133,3,147,1
746482,2024-04-26,118,8,116,0
747050,2024-04-26,133,3,110,2
744949,2024-04-26,119,12,141,2
746972,2024-04-26,112,7,111,1
745835,2024-04-26,138,4,121,2
746078,2024-04-26,120,3,146,1
747129,2024-04-26,114,2,144,6
746808,2024-04-26,139,4,145,9
745025,2024-04-26,113,1,140,2
746000,2024-04-26,147,6,158,7
746243,2024-04-26,142,5,108,3
745269,2024-04-26,109,1,136,6
745424,2024-04-26,143,9,135,3
745347,2024-04-26,134,0,137,3
744946,2024-04-27,119,4,141,2
747052,2024-04-27,133,0,110,7
745833,2024-04-27,138,7,121,4
745020,2024-04-27,113,8,140,4
746971,2024-04-27,112,0,111,17
746075,2024-04-27,120,11,146,4
746560,2024-04-27,117,12,115,4
746484,2024-04-27,118,5,116,6
746803,2024-04-27,139,7,145,8
745998,2024-04-27,147,15,158,3
747131,2024-04-27,114,4,144,2
745425,2024-04-27,143,5,135,1
745350,2024-04-27,134,4,137,3
746245,2024-04-27,142,16,108,5
745266,2024-04-27,109,1,136,3
747045,2024-04-28,133,7,110,6
747125,2024-04-28,114,3,144,4
744947,2024-04-28,119,1,141,3
746483,2024-04-28,118,1,116,4
745834,2024-04-28,138,2,121,4
746077,2024-04-28,120,12,146,9
746805,2024-04-28,139,2,145,4
746001,2024-04-28,147,15,158,5
745022,2024-04-28,113,3,140,4
746561,2024-04-28,117,8,115,2
745349,2024-04-28,134,2,137,3
746237,2024-04-28,142,11,108,5
745265,2024-04-28,109,3,136,2
745428,2024-04-28,143,8,135,6
746967,2024-04-28,112,4,111,5
747046,2024-04-29,147,0,110,2
746074,2024-04-29,120,7,146,2
744945,2024-04-29,118,5,141,6
745832,2024-04-29,112,3,121,1
746804,2024-04-29,142,3,145,2
745999,2024-04-29,139,1,158,0
746236,2024-04-29,143,5,108,6
747211,2024-04-29,119,8,109,4
745672,2024-04-29,134,1,133,5
745427,2024-04-29,113,5,135,2
745263,2024-04-29,144,1,136,2
746477,2024-04-30,138,2,116,1
746481,2024-04-30,138,6,116,11
747047,2024-04-30,147,2,110,4
746073,2024-04-30,115,6,146,7
744942,2024-04-30,118,4,141,1
745831,2024-04-30,112,2,121,4
746968,2024-04-30,137,0,111,4
746806,2024-04-30,142,6,145,5
745997,2024-04-30,139,2,158,8
745018,2024-04-30,120,1,140,7
746398,2024-04-30,114,9,117,10
746239,2024-04-30,143,7,108,5
747210,2024-04-30,119,3,109,4
745673,2024-04-30,134,2,133,5
745426,2024-04-30,113,4,135,6
745260,2024-04-30,144,2,136,3
746478,2024-05-01,138,1,116,4
745996,2024-05-01,139,1,158,7
746800,2024-05-01,142,10,145,5
744939,2024-05-01,118,6,141,1
745670,2024-05-01,134,0,133,4
745261,2024-05-01,144,5,136,2
746238,2024-05-01,143,2,108,1
745423,2024-05-01,113,2,135,6
747048,2024-05-01,147,2,110,0
746072,2024-05-01,115,1,146,4
745829,2024-05-01,112,1,121,0
746966,2024-05-01,137,2,111,6
745023,2024-05-01,120,1,140,0
746399,2024-05-01,114,3,117,2
747207,2024-05-01,119,8,109,0
746070,2024-05-02,115,4,146,5
747044,2024-05-02,147,2,110,7
745830,2024-05-02,112,6,121,7
746969,2024-05-02,137,3,111,1
745021,2024-05-02,120,0,140,6
746403,2024-05-02,114,2,117,8
746890,2024-05-03,158,3,112,1
746721,2024-05-03,110,3,113,0
745510,2024-05-03,115,3,134,2
745589,2024-05-03,137,3,143,4
744868,2024-05-03,141,3,120,9
745101,2024-05-03,121,8,139,10
745756,2024-05-03,116,1,147,2
746645,2024-05-03,108,6,114,0
746318,2024-05-03,140,1,118,7
746402,2024-05-03,136,3,117,5
745914,2024-05-03,111,2,142,5
745187,2024-05-03,145,0,138,3
747208,2024-05-03,135,7,109,1
745665,2024-05-03,146,1,133,3
746152,2024-05-03,144,3,119,4
745750,2024-05-04,116,3,147,5
745911,2024-05-04,111,1,142,3
745183,2024-05-04,145,6,138,5
746884,2024-05-04,158,5,112,6
745511,2024-05-04,115,0,134,1
744862,2024-05-04,141,6,120,3
745666,2024-05-04,146,4,133,20
745583,2024-05-04,137,3,143,14
746644,2024-05-04,108,1,114,7
746720,2024-05-04,110,2,113,1
746311,2024-05-04,140,15,118,4
746394,2024-05-04,136,5,117,0
745100,2024-05-04,121,1,139,3
747209,2024-05-04,135,13,109,1
746155,2024-05-04,144,2,119,11
745504,2024-05-05,115,3,134,5
744861,2024-05-05,141,8,120,11
745751,2024-05-05,116,2,147,5
746643,2024-05-05,108,1,114,4
745103,2024-05-05,121,6,139,7
746395,2024-05-05,136,5,117,4
746314,2024-05-05,140,3,118,2
745913,2024-05-05,111,9,142,2
745185,2024-05-05,145,5,138,1
746883,2024-05-05,158,0,112,5
745667,2024-05-05,146,12,133,3
746719,2024-05-05,110,11,113,1
747206,2024-05-05,135,4,109,11
746153,2024-05-05,144,1,119,5
745587,2024-05-05,137,4,143,5
745585,2024-05-06,137,1,143,6
746639,2024-05-06,116,1,114,2
745509,2024-05-06,108,1,134,4
745098,2024-05-06,145,2,139,8
746313,2024-05-06,158,2,118,3
746886,2024-05-06,135,6,112,3
745912,2024-05-06,136,1,142,3
745182,2024-05-06,121,4,138,3
745669,2024-05-06,140,4,133,2
746149,2024-05-06,146,3,119,6
745668,2024-05-07,140,15,133,8
746638,2024-05-07,116,11,114,7
746718,2024-05-07,109,6,113,2
745508,2024-05-07,108,9,134,0
745586,2024-05-07,141,1,143,10
744859,2024-05-07,110,0,120,3
745095,2024-05-07,145,1,139,5
745752,2024-05-07,117,3,147,10
747126,2024-05-07,111,2,144,4
746885,2024-05-07,135,2,112,3
745915,2024-05-07,136,10,142,6
746315,2024-05-07,158,6,118,5
745186,2024-05-07,121,7,138,5
746559,2024-05-07,137,5,115,0
746147,2024-05-07,146,2,119,8
745507,2024-05-08,108,5,134,4
745584,2024-05-08,141,5,143,3
746640,2024-05-08,116,4,114,5
746312,2024-05-08,158,4,118,6
746879,2024-05-08,135,3,112,0
746151,2024-05-08,146,1,119,3
745664,2024-05-08,140,4,133,9
745659,2024-05-08,140,12,133,11
746717,2024-05-08,109,4,113,3
744858,2024-05-08,110,7,120,6
745097,2024-05-08,145,4,139,1
745749,2024-05-08,117,4,147,9
747127,2024-05-08,111,0,144,5
745906,2024-05-08,136,3,142,6
746562,2024-05-08,137,8,115,6
746715,2024-05-09,109,5,113,4
745910,2024-05-09,136,1,142,11
746563,2024-05-09,137,1,115,9
745748,2024-05-09,117,4,147,3
746802,2024-05-09,114,2,145,3
745995,2024-05-09,138,1,158,7
746241,2024-05-09,118,10,108,4
746479,2024-05-10,117,5,116,2
745506,2024-05-10,112,7,134,2
745094,2024-05-10,147,2,139,0
747043,2024-05-10,109,2,110,4
744940,2024-05-10,142,3,141,2
746964,2024-05-10,120,5,111,1
745827,2024-05-10,144,4,121,2
746071,2024-05-10,143,8,146,2
746801,2024-05-10,114,3,145,6
745993,2024-05-10,138,2,158,11
746553,2024-05-10,140,2,115,4
746240,2024-05-10,118,2,108,1
745421,2024-05-10,119,1,135,2
745264,2024-05-10,133,1,136,8
745340,2024-05-10,113,4,137,2
744943,2024-05-11,142,8,141,10
747041,2024-05-11,109,4,110,5
745505,2024-05-11,112,9,134,10
746963,2024-05-11,120,2,111,4
745828,2024-05-11,144,4,121,1
746069,2024-05-11,143,8,146,3
745096,2024-05-11,147,2,139,7
746480,2024-05-11,117,2,116,8
746797,2024-05-11,114,1,145,3
745344,2024-05-11,113,1,137,5
745994,2024-05-11,138,3,158,5
746554,2024-05-11,140,3,115,8
745422,2024-05-11,119,5,135,0
746232,2024-05-11,118,3,108,9
745262,2024-05-11,133,8,136,1
747042,2024-05-12,109,9,110,2
746965,2024-05-12,120,2,111,3
745499,2024-05-12,112,5,134,4
744941,2024-05-12,142,5,141,1
746476,2024-05-12,117,9,116,3
746068,2024-05-12,143,6,146,7
745092,2024-05-12,147,10,139,6
746798,2024-05-12,114,7,145,0
745990,2024-05-12,138,4,158,3
746555,2024-05-12,140,1,115,3
745345,2024-05-12,113,5,137,6
746234,2024-05-12,118,4,108,2
745419,2024-05-12,119,0,135,4
745255,2024-05-12,133,4,136,8
745825,2024-05-12,144,3,121,4
747040,2024-05-13,141,3,110,2
746471,2024-05-13,146,5,116,6
746961,2024-05-13,139,5,111,3
745826,2024-05-13,143,5,121,4
747128,2024-05-13,112,0,144,2
745991,2024-05-13,134,8,158,6
745019,2024-05-13,114,7,140,0
746393,2024-05-13,133,2,117,9
746233,2024-05-13,138,10,108,5
747204,2024-05-13,113,5,109,6
745420,2024-05-13,115,5,135,4
745256,2024-05-13,118,2,136,6
745343,2024-05-13,119,6,137,4
745821,2024-05-14,143,4,121,0
746796,2024-05-14,120,6,145,3
746799,2024-05-14,120,0,145,4
746473,2024-05-14,146,1,116,0
746962,2024-05-14,139,4,111,5
747124,2024-05-14,112,0,144,7
745909,2024-05-14,147,5,142,1
745989,2024-05-14,134,3,158,4
745014,2024-05-14,114,7,140,4
746396,2024-05-14,133,1,117,2
746235,2024-05-14,138,7,108,6
747205,2024-05-14,113,6,109,2
745418,2024-05-14,115,6,135,3
745257,2024-05-14,118,4,136,2
745342,2024-05-14,119,10,137,2
747038,2024-05-15,141,2,110,3
746472,2024-05-15,146,2,116,0
745992,2024-05-15,134,2,158,10
746795,2024-05-15,120,0,145,2
747203,2024-05-15,113,1,109,2
745417,2024-05-15,115,8,135,0
745259,2024-05-15,118,2,136,4
745582,2024-05-15,121,5,143,10
746960,2024-05-15,139,4,111,3
747123,2024-05-15,112,7,144,1
745908,2024-05-15,147,4,142,0
745015,2024-05-15,114,0,140,4
746397,2024-05-15,133,0,117,3
746231,2024-05-15,138,2,108,7
745341,2024-05-15,119,1,137,4
745907,2024-05-16,147,5,142,0
745580,2024-05-16,121,6,143,5
746959,2024-05-16,139,7,111,5
746881,2024-05-16,134,5,112,4
746391,2024-05-16,133,1,117,8
746150,2024-05-16,113,7,119,2
746878,2024-05-17,134,9,112,3
745579,2024-05-17,120,2,143,4
747037,2024-05-17,136,2,110,9
745747,2024-05-17,145,2,147,4
744934,2024-05-17,139,4,141,3
